Model,SKU,Name,Brand,Url,Size,Processor Type,Processor,Price,Memory(GB),Storage,Color,Review Numbers,Average Ranking
DAG-00114 ,6298021 ,Surface Laptop 2,Microsoft Surface,https://www.bestbuy.com/site/microsoft-surface-laptop-2-13-5-touch-screen-intel-core-i5-8gb-memory-256gb-solid-state-drive-black/6298021.p?skuId=6298021,13.5,Intel,Intel Core i5,0,8,256GB Solid State Drive,Black,886,0
14-DB0023DX ,6333551 ,"14"" Chromebook",HP,https://www.bestbuy.com/site/hp-14-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-hp-textured-finish-in-chalkboard-gray/6333551.p?skuId=6333551,14,AMD,AMD Radeon R4,179.0,AMD Radeon R4,32GB eMMC Flash Memory,HP Textured Finish In Chalkboard Gray,368,4.5
14B-CA0023DX ,6367735 ,"2-in-1 14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-14-touch-screen-chromebook-intel-pentium-silver-4gb-memory-64gb-emmc-flash-memory-natural-silver-ceramic-white/6367735.p?skuId=6367735,14,Intel,Intel Pentium Silver,339.0,4,64GB eMMC Flash Memory,"Natural Silver, Ceramic White",3,4.7
15M-DR1011DX ,6364576 ,"ENVY x360 2-in-1 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-touch-screen-laptop-intel-core-i5-8gb-memory-256gb-ssd-16gb-optane-natural-silver-sandblasted-anodized-finish/6364576.p?skuId=6364576,15.6,Intel,Intel Core i5,829.99,8,256GB SSD + 16GB Optane,"Natural Silver, Sandblasted Anodized Finish",33,4.5
14B-CA0013DX ,6367729 ,"2-in-1 14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-14-touch-screen-chromebook-intel-celeron-4gb-memory-32gb-emmc-flash-memory-natural-silver-ceramic-white/6367729.p?skuId=6367729,14,Intel,Intel Celeron,299.0,4,32GB eMMC Flash Memory,"Natural Silver, Ceramic White",7,4.4
14-DS0003DX ,6350709 ,"Stream 14"" Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-royal-blue-frosted-blue/6350709.p?skuId=6350709,14,AMD,AMD Radeon R3,229.99,AMD Radeon R3,64GB eMMC Flash Memory,"Royal Blue, Frosted Blue",188,4.1
11-AK1012DX ,6348952 ,"Stream 11.6"" Laptop",HP,https://www.bestbuy.com/site/hp-stream-11-6-laptop-intel-atom-x5-4gb-memory-64gb-emmc-flash-memory-vertical-brushed-pattern-diamond-white/6348952.p?skuId=6348952,11.6,Intel,Intel Atom x5,209.99,4,64GB eMMC Flash Memory,"Vertical Brushed Pattern, Diamond White",124,4.3
15-EC0013DX ,6364574 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-ryzen-5-8gb-memory-nvidia-geforce-gtx-1050-256gb-solid-state-drive-shadow-black-chrome-green-paint-finish/6364574.p?skuId=6364574,15.6,AMD,AMD Ryzen 5,599.99,NVIDIA GeForce GTX 1050,256GB Solid State Drive,"Shadow Black, Chrome Green, Paint Finish",41,4.4
15-DY0013DX ,6356443 ,"15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptop-intel-core-i5-12gb-memory-256gb-ssd-optane-natural-silver/6356443.p?skuId=6356443,15.6,Intel,Intel Core i5,617.99,12,256GB SSD + Optane,Natural Silver,517,4.5
NAE-HP-CB14-DB0070NR ,6348067 ,"14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-14-touch-screen-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-snow-white-textured-finish/6348067.p?skuId=6348067,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,"Snow White, Textured Finish",21,4.6
NAE-HP-CB14-DB0090NR ,6348085 ,"14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-14-touch-screen-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-ink-blue-textured-finish/6348085.p?skuId=6348085,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,"Ink Blue, Textured Finish",21,4.6
14-DB0060NR ,6347234 ,"14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-14-touch-screen-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-hp-textured-finish-in-chalkboard-gray/6347234.p?skuId=6347234,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,HP Textured Finish In Chalkboard Gray,7,4.9
14-DK0002DX ,6352587 ,"14"" Laptop",HP,https://www.bestbuy.com/site/hp-14-laptop-amd-a9-series-4gb-memory-amd-radeon-r5-graphics-128gb-solid-state-drive-ash-silver-keyboard-frame-natural-silver/6352587.p?skuId=6352587,14,AMD,AMD Radeon R5 Graphics,219.99,AMD Radeon R5 Graphics,128GB Solid State Drive,"Ash Silver Keyboard Frame, Natural Silver",42,4.5
17M-CE1013DX ,6364580 ,"Envy 17.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-17-3-touch-screen-laptop-intel-core-i7-12gb-memory-nvidia-geforce-mx250-512gb-ssd-optane-natural-silver-sandblasted-anodized-finish/6364580.p?skuId=6364580,17.3,Intel,Intel Core i7,949.99,NVIDIA GeForce MX250,512GB SSD + Optane,"Natural Silver, Sandblasted Anodized Finish",63,4.7
13-AW0013DX ,6376412 ,"Spectre x360 2-in-1 13.3"" Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-13-3-laptop-intel-core-i7-8gb-memory-512gb-ssd-32gb-optane-natural-silver-aluminum-stamping-base/6376412.p?skuId=6376412,13.3,Intel,Intel Core i7,1299.99,8,512GB SSD + 32GB Optane,"Natural Silver, Aluminum Stamping Base",29,4.8
13-AW0023DX ,6376413 ,"Spectre x360 2-in-1 13.3"" 4K OLED Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-13-3-4k-oled-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-1tb-ssd-32gb-optane-nightfall-black/6376413.p?skuId=6376413,13.3,Intel,Intel Core i7,1799.99,16,1TB SSD + 32GB Optane,Nightfall Black,19,4.2
15M-DR1012DX ,6364578 ,"ENVY x360 2-in-1 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-touch-screen-laptop-intel-core-i7-12gb-memory-512gb-ssd-32gb-optane-natural-silver-sandblasted-anodized-finish/6364578.p?skuId=6364578,15.6,Intel,Intel Core i7,999.99,12,512GB SSD + 32GB Optane,"Natural Silver, Sandblasted Anodized Finish",109,4.7
17-BY1053DX ,6356671 ,"17.3"" Laptop",HP,https://www.bestbuy.com/site/hp-17-3-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-jet-black-maglia-pattern/6356671.p?skuId=6356671,17.3,Intel,Intel Core i5,579.99,8,256GB Solid State Drive,"Jet Black, Maglia Pattern",520,4.6
14M-DH1001DX ,6364575 ,"Pavilion x360 2-in-1 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-14-touch-screen-laptop-intel-core-i3-8gb-memory-128gb-solid-state-drive/6364575.p?skuId=6364575,14,Intel,Intel Core i3,499.99,Intel Core i3,8GB Memory,128GB Solid State Drive,115,4.6
14-DQ0011DX ,6353351 ,"14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-14-touch-screen-laptop-intel-core-i3-4gb-memory-128gb-solid-state-drive-ash-silver-keyboard-frame/6353351.p?skuId=6353351,14,Intel,Intel Core i3,379.99,4,128GB Solid State Drive,Ash Silver Keyboard Frame,322,4.5
14-DA0011DX ,6301869 ,"2-in-1 14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-14-touch-screen-chromebook-intel-core-i3-8gb-memory-64gb-emmc-flash-memory-white-slate/6301869.p?skuId=6301869,14,Intel,Intel Core i3,599.0,8,64GB eMMC Flash Memory,"White, Slate",906,4.7
14-DA0012DX ,6365772 ,"2-in-1 14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-14-touch-screen-chromebook-intel-core-i3-8gb-memory-64gb-emmc-flash-memory-white-gold/6365772.p?skuId=6365772,14,Intel,Intel Core i3,599.0,8,64GB eMMC Flash Memory,"White, Gold",906,4.7
11-G4.SD ,6389850 ,"G4 11.6"" Chromebook",HP,https://www.bestbuy.com/site/hp-g4-11-6-chromebook-intel-celeron-4gb-memory-16gb-emmc-flash-memory-pre-owned-black/6389850.p?skuId=6389850,11.6,Intel,Intel Celeron,102.99,16,Pre-Owned,Black,4021,0
14-CF0012DX ,6353352 ,"14"" Laptop",HP,https://www.bestbuy.com/site/hp-14-laptop-intel-pentium-gold-4gb-memory-128gb-solid-state-drive-ash-silver-keyboard-frame/6353352.p?skuId=6353352,14,Intel,Intel Pentium Gold,254.99,4,128GB Solid State Drive,Ash Silver Keyboard Frame,380,4.6
14M-DH1003DX ,6364560 ,"Pavilion x360 2-in-1 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-14-touch-screen-laptop-intel-core-i5-8gb-memory-256gb-ssd-16gb-optane-hp-anodized-finish-in-warm-and-luminous-gold/6364560.p?skuId=6364560,14,Intel,Intel Core i5,699.99,8,256GB SSD + 16GB Optane,HP anodized finish in warm and luminous gold,166,4.6
11M-AP0013DX ,6339311 ,"Pavilion x360 2-in-1 11.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-11-6-touch-screen-laptop-intel-pentium-4gb-memory-128gb-solid-state-drive-ash-silver-keyboard-frame-natural-silver/6339311.p?skuId=6339311,11.6,Intel,Intel Pentium,399.99,4,128GB Solid State Drive,"Ash Silver Keyboard Frame, Natural Silver",375,4.6
15M-DR0012DX ,6338815 ,"ENVY x360 2-in-1 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-touch-screen-laptop-intel-core-i7-8gb-memory-512gb-ssd-optane-natural-silver-sandblasted-anodized-finish/6338815.p?skuId=6338815,15.6,Intel,Intel Core i7,799.99,8,512GB SSD + Optane,"Natural Silver, Sandblasted Anodized Finish",739,4.5
15M-DS0023DX ,6364552 ,"ENVY x360 2-in-1 15.6"" Touch-Screen",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-touch-screen-amd-ryzen-7-8gb-memory-amd-radeon-rx-vega-10-512gb-solid-state-drive-sandblasted-anodized-finish-nightfall-black/6364552.p?skuId=6364552,15.6,AMD,AMD Radeon RX Vega 10,719.99,AMD Radeon RX Vega 10,512GB Solid State Drive,"Sandblasted Anodized Finish, Nightfall Black",22,4.1
15-DF1043DX ,6365759 ,"Spectre x360 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-15-6-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-1tb-ssd-32gb-optane-dark-ash-silver-sandblasted-anodized-finish/6365759.p?skuId=6365759,15.6,Intel,Intel Core i7,1599.99,16,1TB SSD + 32GB Optane,"Dark Ash Silver, Sandblasted Anodized Finish",5,5.0
13-AP0053DX ,6339276 ,"Spectre x360 2-in-1 13.3"" 4K Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-13-3-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-512gb-ssd-optane-hp-finish-in-poseidon-blue/6339276.p?skuId=6339276,13.3,Intel,Intel Core i7,1472.99,16,512GB SSD + Optane,HP Finish In Poseidon Blue,242,4.6
17-CA0056NR ,6344779 ,"17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-17-3-gaming-laptop-amd-a9-series-8gb-memory-amd-radeon-r5-1tb-hard-drive-chalkboard-gray-textured-pattern/6344779.p?skuId=6344779,17.3,AMD,AMD Radeon R5,499.99,AMD Radeon R5,1TB Hard Drive,"Chalkboard Gray, Textured Pattern",14,4.0
S14-DS0010NR ,6356091 ,"Stream 14"" Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-32gb-emmc-flash-memory-vertical-brushed-pattern-royal-blue/6356091.p?skuId=6356091,14,AMD,AMD Radeon R3,199.99,AMD Radeon R3,32GB eMMC Flash Memory,"Vertical Brushed Pattern, Royal Blue",6,2.5
640 G2-31322 ,6320496 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-500gb-solid-state-drive-black/6320496.p?skuId=6320496,14,Intel,Intel Core i5,293.99,8,500GB Solid State Drive,Black,3,3.0
14B-CA0023DX ,6367735 ,"2-in-1 14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-14-touch-screen-chromebook-intel-pentium-silver-4gb-memory-64gb-emmc-flash-memory-natural-silver-ceramic-white/6367735.p?skuId=6367735,14,Intel,Intel Pentium Silver,339.0,4,64GB eMMC Flash Memory,"Natural Silver, Ceramic White",3,4.7
15-DF0033DX ,6339281 ,"Spectre x360 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-15-6-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-512gb-ssd-optane-hp-finish-in-dark-ash-silver/6339281.p?skuId=6339281,15.6,Intel,Intel Core i7,1519.99,16,512GB SSD + Optane,HP Finish In Dark Ash Silver,362,4.6
15DB0003CAREF ,6356990 ,"15.6"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-15-6-refurbished-laptop-amd-ryzen-3-8gb-memory-1tb-hard-drive-ash-silver-keyboard-frame-natural-silver/6356990.p?skuId=6356990,15.6,AMD,AMD Ryzen 3,279.99,8,1TB Hard Drive,"Ash Silver Keyboard Frame, Natural Silver",1,4.0
13-AP0013DX ,6301161 ,"Spectre x360 2-in-1 13.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-13-3-touch-screen-laptop-intel-core-i7-8gb-memory-256gb-solid-state-drive-ash-silver/6301161.p?skuId=6301161,13.3,Intel,Intel Core i7,1187.99,8,256GB Solid State Drive,Ash Silver,297,4.6
14M-DH0001DX ,6339312 ,"Pavilion x360 2-in-1 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-14-touch-screen-laptop-intel-core-i3-8gb-memory-128gb-solid-state-drive-natural-silver-ash-silver-base-and-keyboard-frame/6339312.p?skuId=6339312,14,Intel,Intel Core i3,399.99,8,128GB Solid State Drive,"Natural Silver, Ash Silver Base And Keyboard Frame",755,4.6
8460PI525850010 ,5581204 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-500gb-hard-drive-silver/5581204.p?skuId=5581204,14,Intel,Intel Core i5,288.99,8,500GB Hard Drive,Silver,25,3.6
S14-DS0080NR ,6356083 ,"Stream 14"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-gaming-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern-rose-pink/6356083.p?skuId=6356083,14,AMD,AMD Radeon R3,229.99,AMD Radeon R3,64GB eMMC Flash Memory,"Vertical Brushed Pattern, Rose Pink",4,3.8
13-AP0043DX ,6316394 ,"Spectre x360 2-in-1 13.3"" 4K Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-13-3-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-512gb-ssd-ash-silver/6316394.p?skuId=6316394,13.3,Intel,Intel Core i7,1453.99,16,512GB SSD,Ash Silver,28,4.5
S14-DS0090NR ,6356087 ,"Stream 14"" Touch-Screen Gaming Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-touch-screen-gaming-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern-royal-blue/6356087.p?skuId=6356087,14,AMD,AMD Radeon R3,269.99,AMD Radeon R3,64GB eMMC Flash Memory,"Vertical Brushed Pattern, Royal Blue",4,3.8
15-CS2079NR ,6344771 ,"Pavilion 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-15-6-touch-screen-laptop-intel-core-i5-8gb-memory-1tb-hard-drive-hp-sandblasted-anodized-finish-in-natural-silver/6344771.p?skuId=6344771,15.6,Intel,Intel Core i5,589.99,8,1TB Hard Drive,HP Sandblasted Anodized Finish In Natural Silver,23,4.2
840-G3 ,6374412 ,"EliteBook 14"" Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-aluminum/6374412.p?skuId=6374412,14,Intel,Intel Core i5,599.99,8,256GB Solid State Drive,Aluminum,4021,0
640-G2 ,6374414 ,"ProBook 14"" Laptop",HP,https://www.bestbuy.com/site/hp-probook-14-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-black-sliver/6374414.p?skuId=6374414,14,Intel,Intel Core i5,599.99,8,256GB Solid State Drive,Black/Sliver,4021,0
15-CS3076nr ,6387176 ,"Pavilion 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-15-6-touch-screen-laptop-intel-core-i7-8gb-memory-512gb-ssd-ceramic-white-sandblasted-anodized-finish/6387176.p?skuId=6387176,15.6,Intel,Intel Core i7,769.99,8,512GB SSD,"Ceramic White, Sandblasted Anodized Finish",0,0
CHROMEBOOK 14 G1 SD ,6355806 ,"14"" Chromebook",HP,https://www.bestbuy.com/site/hp-14-chromebook-intel-celeron-4gb-memory-16gb-solid-state-drive-pre-owned-white/6355806.p?skuId=6355806,14,Intel,Intel Celeron,97.99,16,Pre-Owned,White,31,3.7
6KJ19UT#ABA ,6338703 ,"11.6"" Chromebook",HP,https://www.bestbuy.com/site/hp-11-6-chromebook-amd-a4-series-4gb-memory-16gb-emmc-flash-memory/6338703.p?skuId=6338703,11.6,AMD,AMD A4-Series,219.99,AMD A4-Series,4GB Memory,16GB eMMC Flash Memory,1,5.0
S14-DS0160NR ,6356078 ,"Stream 14"" Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern-rose-pink/6356078.p?skuId=6356078,14,AMD,AMD Radeon R3,269.99,AMD Radeon R3,64GB eMMC Flash Memory,"Vertical Brushed Pattern, Rose Pink",3,3.5
S14-DS0110NR ,6356081 ,"Stream 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-touch-screen-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern-diamond-white/6356081.p?skuId=6356081,14,AMD,AMD Radeon R3,269.99,AMD Radeon R3,64GB eMMC Flash Memory,"Vertical Brushed Pattern, Diamond White",1,4.0
17-BY0070NR ,6381741 ,"17.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-17-3-touch-screen-laptop-intel-core-i3-8gb-memory-1tb-hard-drive-128gb-solid-state-drive-jet-black-mesh-knit-pattern-with-texture-finish/6381741.p?skuId=6381741,17.3,Intel,Intel Core i3,629.99,8,1TB Hard Drive + 128GB Solid State Drive,"Jet Black, Mesh Knit Pattern With Texture Finish",4021,0
11-AE120NR ,6306373 ,"2-in-1 11.6"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-11-6-touch-screen-chromebook-intel-celeron-4gb-memory-64gb-emmc-flash-memory-snow-white/6306373.p?skuId=6306373,11.6,Intel,Intel Celeron,329.99,4,64GB eMMC Flash Memory,Snow White,10,4.8
15-DB0049NR ,6344763 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-a9-series-4gb-memory-amd-radeon-r5-1tb-hard-drive-ash-silver-keyboard-frame/6344763.p?skuId=6344763,15.6,AMD,AMD Radeon R5,409.99,AMD Radeon R5,1TB Hard Drive,Ash Silver Keyboard Frame,6,3.2
14-DB0060NR ,6347234 ,"14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-14-touch-screen-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-hp-textured-finish-in-chalkboard-gray/6347234.p?skuId=6347234,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,HP Textured Finish In Chalkboard Gray,7,4.9
15-DF0043DX ,6345059 ,"Spectre x360 2-in-1 15.6"" 4K OLED Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-15-6-4k-oled-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-1tb-ssd-optane-dark-ash-silver-sandblasted-anodized-finish/6345059.p?skuId=6345059,15.6,Intel,Intel Core i7,1799.99,16,1TB SSD + Optane,"Dark Ash Silver, Sandblasted Anodized Finish",114,4.6
13-AK0013DX ,6301872 ,"Spectre Folio Leather 2-in-1 13.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-folio-leather-2-in-1-13-3-touch-screen-laptop-intel-core-i7-8gb-memory-256gb-solid-state-drive-cognac-brown/6301872.p?skuId=6301872,13.3,Intel,Intel Core i7,1399.99,8,256GB Solid State Drive,Cognac Brown,166,4.5
NAE-HP-CB14-DB0070NR ,6348067 ,"14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-14-touch-screen-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-snow-white-textured-finish/6348067.p?skuId=6348067,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,"Snow White, Textured Finish",21,4.6
17-CA0020NR ,6344768 ,"17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-17-3-gaming-laptop-amd-a9-series-4gb-memory-amd-radeon-r5-1tb-hard-drive-chalkboard-gray-textured-pattern/6344768.p?skuId=6344768,17.3,AMD,AMD Radeon R5,459.99,AMD Radeon R5,1TB Hard Drive,"Chalkboard Gray, Textured Pattern",6,3.7
15-DB0046NR ,6344765 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-a9-series-4gb-memory-amd-radeon-r5-1tb-hard-drive-ash-silver-keyboard-frame/6344765.p?skuId=6344765,15.6,AMD,AMD Radeon R5,409.99,AMD Radeon R5,1TB Hard Drive,Ash Silver Keyboard Frame,4021,0
14-CD1010NR ,6347489 ,"Pavilion x360 2-in-1 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-14-touch-screen-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-hp-finish-in-sandblasted-natural-silver/6347489.p?skuId=6347489,14,Intel,Intel Core i5,0,8,256GB Solid State Drive,HP Finish In Sandblasted Natural Silver,7,0
14-CD1020NR ,6381740 ,"Pavilion x360 2-in-1 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-14-touch-screen-laptop-intel-core-i5-8gb-memory-512gb-ssd-ash-silver-keyboard-frame-natural-silver/6381740.p?skuId=6381740,14,Intel,Intel Core i5,699.99,8,512GB SSD,"Ash Silver Keyboard Frame, Natural Silver",2,5.0
S14-DS0070NR ,6356082 ,"Stream 14"" Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern/6356082.p?skuId=6356082,14,AMD,AMD Radeon R3,229.99,AMD Radeon R3,64GB eMMC Flash Memory,Vertical Brushed Pattern,4,3.5
15-DE0010NR ,6352808 ,"15.6"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-chromebook-intel-pentium-gold-4gb-memory-64gb-emmc-flash-memory-ceramic-white-mineral-silver-base/6352808.p?skuId=6352808,15.6,Intel,Intel Pentium Gold,449.99,4,64GB eMMC Flash Memory,"Ceramic White, Mineral Silver Base",7,3.6
820 G2-31270 ,6297048 ,"EliteBook 12.5"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-12-5-refurbished-laptop-intel-core-i5-8gb-memory-480gb-solid-state-drive-black/6297048.p?skuId=6297048,12.5,Intel,Intel Core i5,294.99,8,480GB Solid State Drive,Black,1,4.0
14M-DH0003DX ,6338818 ,"Pavilion x360 2-in-1 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-14-touch-screen-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-anodized-finish-in-warm-gold-and-luminous-gold/6338818.p?skuId=6338818,14,Intel,Intel Core i5,559.99,8,128GB Solid State Drive,Anodized Finish In Warm Gold And Luminous Gold,663,4.6
17M-CE0013DX ,6338817 ,"Envy 17.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-17-3-touch-screen-laptop-intel-core-i7-12gb-memory-512gb-ssd-optane-natural-silver-sandblasted-anodized-finish/6338817.p?skuId=6338817,17.3,Intel,Intel Core i7,959.99,12,512GB SSD + Optane,"Natural Silver, Sandblasted Anodized Finish",503,4.6
14-CD1075NR ,6347470 ,"Pavilion x360 2-in-1 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-14-touch-screen-laptop-intel-core-i5-8gb-memory-1tb-hard-drive-hp-finish-in-sandblasted-natural-silver/6347470.p?skuId=6347470,14,Intel,Intel Core i5,659.99,8,1TB Hard Drive,HP Finish In Sandblasted Natural Silver,10,4.1
NAE-HP-CB14-DB0090NR ,6348085 ,"14"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-14-touch-screen-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-ink-blue-textured-finish/6348085.p?skuId=6348085,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,"Ink Blue, Textured Finish",21,4.6
15-CS2076NR ,6344769 ,"Pavilion 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-15-6-touch-screen-laptop-intel-core-i3-8gb-memory-1tb-hard-drive-warm-gold-sandblasted-anodized-finish/6344769.p?skuId=6344769,15.6,Intel,Intel Core i3,559.99,8,1TB Hard Drive,"Warm Gold, Sandblasted Anodized Finish",2,2.5
11-G4.SD ,6389850 ,"G4 11.6"" Chromebook",HP,https://www.bestbuy.com/site/hp-g4-11-6-chromebook-intel-celeron-4gb-memory-16gb-emmc-flash-memory-pre-owned-black/6389850.p?skuId=6389850,11.6,Intel,Intel Celeron,102.99,16,Pre-Owned,Black,4021,0
15-DC1060NR ,6381710 ,"OMEN by HP 15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-omen-by-hp-15-6-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2070-512gb-solid-state-drive-shadow-black-carbon-fiber-pattern/6381710.p?skuId=6381710,15.6,Intel,Intel Core i7,1549.99,NVIDIA GeForce RTX 2070,512GB Solid State Drive,"Shadow Black, Carbon Fiber Pattern",1,5.0
